"id","name","short_name","country","state"
1252,Bethune-Cookman University,,United States of America,FL
1253,Broward College,,United States of America,FL
1254,Carlos Albizu University,,United States of America,FL
1255,Chipola College,,United States of America,FL
1256,College of Central Florida,,United States of America,FL
1257,Metropolitan State University of Denver,Metro State,United States of America,CO
1258,Dade Medical College,,United States of America,FL
1259,Daytona State College,,United States of America,FL
1260,Eckerd College,,United States of America,FL
1261,Edison State College,,United States of America,FL
1262,Embry-Riddle Aeronautical University,,United States of America,FL
1263,Everglades University,,United States of America,FL
1264,Flagler College,,United States of America,FL
1265,Florida National University,,United States of America,FL
1266,Florida Southern College,,United States of America,FL
1267,Florida State College at Jacksonville,,United States of America,FL
1268,Gulf Coast State College,,United States of America,FL
1269,Hillsborough Community College,,United States of America,FL
1270,Lake Sumter State College,,United States of America,FL
1271,Loraines Academy Incorporated,,United States of America,FL
1272,Lynn University,,United States of America,FL
1273,Miami Dade College,,United States of America,FL
1274,Miami International University of Art and Design,,United States of America,FL
1275,Millennia Atlantic University,,United States of America,FL
1276,National University of Health Sciences,,United States of America,FL
1277,North Florida Community College,,United States of America,FL
1278,Northwest Florida State College,,United States of America,FL
1279,Palm Beach Atlantic University,,United States of America,FL
1280,Palm Beach State College,,United States of America,FL
1281,Pasco-Hernando State College,,United States of America,FL
1282,Pensacola State College,,United States of America,FL
1283,Ringling College of Art and Design,,United States of America,FL
1284,Rollins College,,United States of America,FL
1285,Saint Petersburg College,,United States of America,FL
1286,Saint Thomas University,,United States of America,FL
1287,Saint Vincent de Paul Regional Seminary,,United States of America,FL
1288,Santa Fe College,,United States of America,FL
1289,Seminole State College of Florida,,United States of America,FL
1290,South Florida State College,,United States of America,FL
1291,Space Coast Health Institute,,United States of America,FL
1292,State College of Florida,,United States of America,FL
1293,Stetson University,,United States of America,FL
1294,Traviss Career Center,,United States of America,FL
1295,University of South Florida Saint Petersburg,,United States of America,FL
1296,University of South Florida Sarasota-Manatee,,United States of America,FL
1297,Valencia College,,United States of America,FL
1298,Warner University,,United States of America,FL
1299,Webber International University,,United States of America,FL
1300,Agnes Scott College,,United States of America,GA
1301,Albany Technical College,,United States of America,GA
1302,Armstrong Atlantic State University,,United States of America,GA
1303,Atlanta Metropolitan State College,,United States of America,GA
1304,Atlanta Technical College,,United States of America,GA
1305,Atlanta’s John Marshall Law School,,United States of America,GA
1306,Berry College,,United States of America,GA
1307,Carver College,,United States of America,GA
1308,Central Georgia Technical College,,United States of America,GA
1309,Child Care Education Institute,,United States of America,GA
1310,Columbus State University,,United States of America,GA
1311,Columbus Technical College,,United States of America,GA
1312,University of Central Florida,UCF,United States of America,FL
1313,Covenant College,,United States of America,GA
1314,Dalton State,,United States of America,GA
1315,Darton State College,,United States of America,GA
1316,East Georgia State College,,United States of America,GA
1317,Georgia Perimeter College,,United States of America,GA
1318,Georgia South Western State University,,United States of America,GA
1319,Interactive College of Technology,,United States of America,GA
1320,Lanier Technical College,,United States of America,GA
1321,Life University,,United States of America,GA
1322,Middle Georgia State College,,United States of America,GA
1323,Morehouse College,,United States of America,GA
1324,North Georgia Technical College,,United States of America,GA
1325,Oglethorpe University,,United States of America,GA
1326,Okefenokee Technical College,,United States of America,GA
1327,Paine College,,United States of America,GA
1328,Pfeiffer University,,United States of America,GA
1329,Piedmont College,,United States of America,GA
1330,Reinhardt University,,United States of America,GA
1331,Savannah College of Art and Design,,United States of America,GA
1332,Shorter University,,United States of America,GA
1333,Southeastern Technical College,,United States of America,GA
1334,Southern Polytechnic State University,,United States of America,GA
1335,Spelman College,,United States of America,GA
1336,Thomas University,,United States of America,GA
1337,University of North Georgia,,United States of America,GA
1338,University System of Georgia,,United States of America,GA
1339,Wiregrass Georgia Technical College,,United States of America,GA
1340,Brigham Young University Hawaii,,United States of America,HI
1341,Chaminade University,,United States of America,HI
1342,Mid-Pacific Institute,,United States of America,HI
1343,AIB College of Business,,United States of America,IA
1344,Central College,,United States of America,IA
1345,Coe College,,United States of America,IA
1346,Cornell College,,United States of America,IA
1347,Des Moines Area Community College,,United States of America,IA
1348,Divine Word College,,United States of America,IA
1349,Dordt College,,United States of America,IA
1350,Eastern Iowa Community Colleges,,United States of America,IA
1351,Grinnell College,,United States of America,IA
1352,Hawkeye Community College,,United States of America,IA
1353,Iowa Central Community College,,United States of America,IA
1354,Iowa Western Community College,,United States of America,IA
